TRANSACTION_ID,POLICY_NUMBER,CUSTOMER_ID,CLAIM_AMOUNT,VENDOR_ID,IS_FRAUD,FRAUD_PROBABILITY,RISK_SCORE,RISK_LABEL
TXN0001042,POL001042,CUST01042,776,VND0007,0,0.0207,2.07,Low
TXN0001043,POL001043,CUST01043,3895,VND0048,0,0.0067,0.67,Low
TXN0001044,POL001044,CUST01044,3013,VND0017,0,0.0029,0.29,Low
TXN0001045,POL001045,CUST01045,43356,VND0005,1,0.9544,95.44,Critical
TXN0001046,POL001046,CUST01046,5458,VND0042,0,0.0223,2.23,Low
TXN0001047,POL001047,CUST01047,6505,VND0021,0,0.0317,3.17,Low
TXN0001048,POL001048,CUST01048,5983,VND0047,0,0.0053,0.53,Low
TXN0001049,POL001049,CUST01049,2992,VND0022,0,0.0237,2.37,Low
TXN0001050,POL001050,CUST01050,5186,VND0038,0,0.0211,2.11,Low
TXN0001051,POL001051,CUST01051,407,VND0029,0,0.0101,1.01,Low
TXN0001052,POL001052,CUST01052,26157,VND0025,1,0.9469,94.69,Critical
TXN0001053,POL001053,CUST01053,521,VND0025,0,0.0235,2.35,Low
TXN0001054,POL001054,CUST01054,12560,VND0013,1,0.8514,85.14,Critical
TXN0001055,POL001055,CUST01055,6773,VND0037,0,0.1202,12.02,Low
TXN0001056,POL001056,CUST01056,4833,VND0027,0,0.0196,1.96,Low
TXN0001057,POL001057,CUST01057,5911,VND0001,0,0.0147,1.47,Low
TXN0001058,POL001058,CUST01058,1793,VND0020,0,0.0124,1.24,Low
TXN0001059,POL001059,CUST01059,6958,VND0021,0,0.0633,6.33,Low
TXN0001060,POL001060,CUST01060,3945,VND0045,0,0.0037,0.37,Low
TXN0001061,POL001061,CUST01061,4786,VND0022,0,0.0212,2.12,Low
TXN0001062,POL001062,CUST01062,5440,VND0029,0,0.0095,0.95,Low
TXN0001063,POL001063,CUST01063,4549,VND0005,0,0.0027,0.27,Low
TXN0001064,POL001064,CUST01064,2356,VND0020,0,0.0097,0.97,Low
TXN0001065,POL001065,CUST01065,4357,VND0015,0,0.0067,0.67,Low
TXN0001066,POL001066,CUST01066,4647,VND0025,0,0.0077,0.77,Low
TXN0001067,POL001067,CUST01067,6029,VND0045,0,0.0111,1.11,Low
TXN0001068,POL001068,CUST01068,3474,VND0047,0,0.041,4.1,Low
TXN0001069,POL001069,CUST01069,34364,VND0015,1,0.8151,81.51,Critical
TXN0001070,POL001070,CUST01070,3621,VND0031,0,0.0132,1.32,Low
TXN0001071,POL001071,CUST01071,978,VND0048,0,0.0137,1.37,Low
TXN0001072,POL001072,CUST01072,812,VND0012,0,0.0213,2.13,Low
TXN0001073,POL001073,CUST01073,338,VND0022,0,0.0155,1.55,Low
TXN0001074,POL001074,CUST01074,4730,VND0026,0,0.008,0.8,Low
TXN0001075,POL001075,CUST01075,3048,VND0001,0,0.0288,2.88,Low
TXN0001076,POL001076,CUST01076,6086,VND0024,0,0.0572,5.72,Low
TXN0001077,POL001077,CUST01077,4975,VND0007,0,0.0198,1.98,Low
TXN0001078,POL001078,CUST01078,1161,VND0016,0,0.0054,0.54,Low
TXN0001079,POL001079,CUST01079,880,VND0006,0,0.0078,0.78,Low
TXN0001080,POL001080,CUST01080,2689,VND0037,0,0.0094,0.94,Low
TXN0001081,POL001081,CUST01081,6462,VND0042,0,0.0734,7.34,Low
TXN0001082,POL001082,CUST01082,530,VND0014,0,0.0171,1.71,Low
TXN0001083,POL001083,CUST01083,1474,VND0003,0,0.0431,4.31,Low
TXN0001084,POL001084,CUST01084,401,VND0025,0,0.0075,0.75,Low
TXN0001085,POL001085,CUST01085,3012,VND0006,0,0.0075,0.75,Low
TXN0001086,POL001086,CUST01086,6929,VND0023,0,0.0863,8.63,Low
TXN0001087,POL001087,CUST01087,4849,VND0028,0,0.009,0.9,Low
TXN0001088,POL001088,CUST01088,3555,VND0024,0,0.0147,1.47,Low
TXN0001089,POL001089,CUST01089,1181,VND0027,0,0.0113,1.13,Low
TXN0001090,POL001090,CUST01090,2617,VND0029,0,0.0064,0.64,Low
TXN0001091,POL001091,CUST01091,3766,VND0009,0,0.0197,1.97,Low
TXN0001092,POL001092,CUST01092,2069,VND0035,0,0.0117,1.17,Low
TXN0001093,POL001093,CUST01093,4994,VND0034,0,0.0879,8.79,Low
TXN0001094,POL001094,CUST01094,6864,VND0008,0,0.0615,6.15,Low
TXN0001095,POL001095,CUST01095,1600,VND0022,0,0.0087,0.87,Low
TXN0001096,POL001096,CUST01096,1915,VND0015,0,0.0037,0.37,Low
TXN0001097,POL001097,CUST01097,1058,VND0020,0,0.0188,1.88,Low
TXN0001098,POL001098,CUST01098,5134,VND0039,0,0.0084,0.84,Low
TXN0001099,POL001099,CUST01099,3339,VND0030,0,0.0207,2.07,Low
TXN0001100,POL001100,CUST01100,2129,VND0046,0,0.0133,1.33,Low
TXN0001101,POL001101,CUST01101,27299,VND0029,1,0.9611,96.11,Critical
TXN0001102,POL001102,CUST01102,679,VND0003,0,0.0213,2.13,Low
TXN0001103,POL001103,CUST01103,3437,VND0036,0,0.0076,0.76,Low
TXN0001104,POL001104,CUST01104,4846,VND0004,0,0.0193,1.93,Low
TXN0001105,POL001105,CUST01105,19823,VND0018,1,0.951,95.1,Critical
TXN0001106,POL001106,CUST01106,211,VND0047,0,0.0271,2.71,Low
TXN0001107,POL001107,CUST01107,14204,VND0050,1,0.926,92.6,Critical
TXN0001108,POL001108,CUST01108,4795,VND0008,0,0.0062,0.62,Low
TXN0001109,POL001109,CUST01109,2545,VND0050,0,0.0018,0.18,Low
TXN0001110,POL001110,CUST01110,1902,VND0049,0,0.0091,0.91,Low
TXN0001111,POL001111,CUST01111,1249,VND0044,0,0.0249,2.49,Low
TXN0001112,POL001112,CUST01112,5273,VND0042,0,0.0054,0.54,Low
TXN0001113,POL001113,CUST01113,6058,VND0004,0,0.0434,4.34,Low
TXN0001114,POL001114,CUST01114,5434,VND0007,0,0.0857,8.57,Low
TXN0001115,POL001115,CUST01115,3723,VND0031,0,0.0018,0.18,Low
TXN0001116,POL001116,CUST01116,46885,VND0006,1,0.9811,98.11,Critical
TXN0001117,POL001117,CUST01117,29482,VND0013,1,0.9717,97.17,Critical
TXN0001118,POL001118,CUST01118,366,VND0049,0,0.0125,1.25,Low
TXN0001119,POL001119,CUST01119,2699,VND0046,0,0.0094,0.94,Low
TXN0001120,POL001120,CUST01120,4985,VND0013,0,0.1412,14.12,Low
TXN0001121,POL001121,CUST01121,4601,VND0027,0,0.0194,1.94,Low
TXN0001122,POL001122,CUST01122,37864,VND0027,1,0.965,96.5,Critical
TXN0001123,POL001123,CUST01123,6982,VND0014,0,0.085,8.5,Low
TXN0001124,POL001124,CUST01124,1849,VND0012,0,0.0104,1.04,Low
TXN0001125,POL001125,CUST01125,265,VND0022,0,0.0123,1.23,Low
TXN0001126,POL001126,CUST01126,2064,VND0031,0,0.005,0.5,Low
TXN0001127,POL001127,CUST01127,6157,VND0041,0,0.0615,6.15,Low
TXN0001128,POL001128,CUST01128,5731,VND0043,0,0.0233,2.33,Low
TXN0001129,POL001129,CUST01129,871,VND0002,0,0.0222,2.22,Low
TXN0001130,POL001130,CUST01130,1290,VND0033,0,0.0073,0.73,Low
TXN0001131,POL001131,CUST01131,4031,VND0031,0,0.0271,2.71,Low
TXN0001132,POL001132,CUST01132,4691,VND0003,0,0.014,1.4,Low
TXN0001133,POL001133,CUST01133,41001,VND0042,1,0.9244,92.44,Critical
TXN0001134,POL001134,CUST01134,5334,VND0030,0,0.1343,13.43,Low
TXN0001135,POL001135,CUST01135,1640,VND0036,0,0.0125,1.25,Low
TXN0001136,POL001136,CUST01136,452,VND0034,0,0.0151,1.51,Low
TXN0001137,POL001137,CUST01137,4508,VND0017,0,0.0255,2.55,Low
TXN0001138,POL001138,CUST01138,3965,VND0011,0,0.0187,1.87,Low
TXN0001139,POL001139,CUST01139,17427,VND0019,1,0.9244,92.44,Critical
TXN0001140,POL001140,CUST01140,4115,VND0039,0,0.0244,2.44,Low
TXN0001141,POL001141,CUST01141,3608,VND0032,0,0.0206,2.06,Low
TXN0001142,POL001142,CUST01142,2263,VND0032,0,0.0512,5.12,Low
TXN0001143,POL001143,CUST01143,786,VND0007,0,0.0105,1.05,Low
TXN0001144,POL001144,CUST01144,6159,VND0001,0,0.0371,3.71,Low
TXN0001145,POL001145,CUST01145,5817,VND0034,0,0.0069,0.69,Low
TXN0001146,POL001146,CUST01146,1306,VND0048,0,0.0206,2.06,Low
TXN0001147,POL001147,CUST01147,4986,VND0018,0,0.0021,0.21,Low
TXN0001148,POL001148,CUST01148,2676,VND0023,0,0.004,0.4,Low
TXN0001149,POL001149,CUST01149,3171,VND0048,0,0.0177,1.77,Low
TXN0001150,POL001150,CUST01150,5970,VND0012,0,0.0321,3.21,Low
TXN0001151,POL001151,CUST01151,33121,VND0027,1,0.9476,94.76,Critical
TXN0001152,POL001152,CUST01152,1496,VND0005,0,0.0188,1.88,Low
TXN0001153,POL001153,CUST01153,13897,VND0014,1,0.9604,96.04,Critical
TXN0001154,POL001154,CUST01154,5785,VND0019,0,0.0126,1.26,Low
TXN0001155,POL001155,CUST01155,6435,VND0035,0,0.0075,0.75,Low
TXN0001156,POL001156,CUST01156,18780,VND0016,1,0.9321,93.21,Critical
TXN0001157,POL001157,CUST01157,38594,VND0024,1,0.95,95.0,Critical
TXN0001158,POL001158,CUST01158,39301,VND0015,1,0.9187,91.87,Critical
TXN0001159,POL001159,CUST01159,4214,VND0008,0,0.0637,6.37,Low
TXN0001160,POL001160,CUST01160,712,VND0040,0,0.0076,0.76,Low
TXN0001161,POL001161,CUST01161,9907,VND0034,1,0.897,89.7,Critical
TXN0001162,POL001162,CUST01162,4809,VND0033,0,0.1177,11.77,Low
TXN0001163,POL001163,CUST01163,4706,VND0030,0,0.0788,7.88,Low
TXN0001164,POL001164,CUST01164,5576,VND0007,0,0.0301,3.01,Low
TXN0001165,POL001165,CUST01165,34309,VND0026,1,0.984,98.4,Critical
TXN0001166,POL001166,CUST01166,5979,VND0036,0,0.113,11.3,Low
TXN0001167,POL001167,CUST01167,5264,VND0025,0,0.0179,1.79,Low
TXN0001168,POL001168,CUST01168,6872,VND0037,0,0.1407,14.07,Low
TXN0001169,POL001169,CUST01169,4786,VND0017,0,0.0214,2.14,Low
TXN0001170,POL001170,CUST01170,46435,VND0026,1,0.8869,88.69,Critical
TXN0001171,POL001171,CUST01171,3885,VND0020,0,0.009,0.9,Low
TXN0001172,POL001172,CUST01172,5429,VND0050,0,0.0317,3.17,Low
TXN0001173,POL001173,CUST01173,685,VND0009,0,0.0049,0.49,Low
TXN0001174,POL001174,CUST01174,3639,VND0015,0,0.0311,3.11,Low
TXN0001175,POL001175,CUST01175,3092,VND0035,0,0.0152,1.52,Low
TXN0001176,POL001176,CUST01176,6406,VND0003,0,0.1682,16.82,Low
TXN0001177,POL001177,CUST01177,693,VND0026,0,0.0183,1.83,Low
TXN0001178,POL001178,CUST01178,4577,VND0002,0,0.0196,1.96,Low
TXN0001179,POL001179,CUST01179,1453,VND0027,0,0.0082,0.82,Low
TXN0001180,POL001180,CUST01180,6208,VND0017,0,0.0318,3.18,Low
TXN0001181,POL001181,CUST01181,5992,VND0010,0,0.0266,2.66,Low
TXN0001182,POL001182,CUST01182,41763,VND0025,1,0.9712,97.12,Critical
TXN0001183,POL001183,CUST01183,10545,VND0017,1,0.8965,89.65,Critical
TXN0001184,POL001184,CUST01184,3577,VND0004,0,0.02,2.0,Low
TXN0001185,POL001185,CUST01185,6803,VND0027,0,0.0266,2.66,Low
TXN0001186,POL001186,CUST01186,5162,VND0029,0,0.015,1.5,Low
TXN0001187,POL001187,CUST01187,434,VND0034,0,0.0209,2.09,Low
TXN0001188,POL001188,CUST01188,1578,VND0046,0,0.0122,1.22,Low
TXN0001189,POL001189,CUST01189,18995,VND0036,1,0.888,88.8,Critical
TXN0001190,POL001190,CUST01190,1637,VND0040,0,0.0031,0.31,Low
TXN0001191,POL001191,CUST01191,1100,VND0033,0,0.0202,2.02,Low
TXN0001192,POL001192,CUST01192,6850,VND0034,0,0.0418,4.18,Low
TXN0001193,POL001193,CUST01193,6109,VND0040,0,0.0165,1.65,Low
TXN0001194,POL001194,CUST01194,3155,VND0034,0,0.0452,4.52,Low
TXN0001195,POL001195,CUST01195,1662,VND0026,0,0.0078,0.78,Low
TXN0001196,POL001196,CUST01196,1436,VND0037,0,0.0126,1.26,Low
TXN0001197,POL001197,CUST01197,6427,VND0049,0,0.0349,3.49,Low
TXN0001198,POL001198,CUST01198,2453,VND0025,0,0.0037,0.37,Low
TXN0001199,POL001199,CUST01199,285,VND0012,0,0.0019,0.19,Low
TXN0001200,POL001200,CUST01200,2902,VND0021,0,0.0076,0.76,Low
TXN0001201,POL001201,CUST01201,3289,VND0001,0,0.0115,1.15,Low
TXN0001202,POL001202,CUST01202,4436,VND0016,0,0.012,1.2,Low
TXN0001203,POL001203,CUST01203,2503,VND0045,0,0.0043,0.43,Low
TXN0001204,POL001204,CUST01204,6476,VND0005,0,0.0389,3.89,Low
TXN0001205,POL001205,CUST01205,8176,VND0045,1,0.8136,81.36,Critical
TXN0001206,POL001206,CUST01206,29050,VND0029,1,0.9706,97.06,Critical
TXN0001207,POL001207,CUST01207,2695,VND0016,0,0.0036,0.36,Low
TXN0001208,POL001208,CUST01208,4631,VND0024,0,0.0235,2.35,Low
TXN0001209,POL001209,CUST01209,2684,VND0044,0,0.003,0.3,Low
TXN0001210,POL001210,CUST01210,4959,VND0006,0,0.154,15.4,Low
TXN0001211,POL001211,CUST01211,5270,VND0029,0,0.1127,11.27,Low
TXN0001212,POL001212,CUST01212,2388,VND0014,0,0.0124,1.24,Low
TXN0001213,POL001213,CUST01213,6576,VND0028,0,0.0904,9.04,Low
TXN0001214,POL001214,CUST01214,6028,VND0040,0,0.0157,1.57,Low
TXN0001215,POL001215,CUST01215,6282,VND0047,0,0.0188,1.88,Low
TXN0001216,POL001216,CUST01216,1681,VND0013,0,0.0184,1.84,Low
TXN0001217,POL001217,CUST01217,5081,VND0034,0,0.0242,2.42,Low
TXN0001218,POL001218,CUST01218,923,VND0022,0,0.0425,4.25,Low
TXN0001219,POL001219,CUST01219,917,VND0026,0,0.0119,1.19,Low
TXN0001220,POL001220,CUST01220,17482,VND0009,1,0.956,95.6,Critical
TXN0001221,POL001221,CUST01221,22989,VND0043,1,0.9596,95.96,Critical
TXN0001222,POL001222,CUST01222,6076,VND0009,0,0.0394,3.94,Low
TXN0001223,POL001223,CUST01223,3129,VND0002,0,0.0259,2.59,Low
TXN0001224,POL001224,CUST01224,2264,VND0038,0,0.004,0.4,Low
TXN0001225,POL001225,CUST01225,699,VND0021,0,0.0288,2.88,Low
TXN0001226,POL001226,CUST01226,4791,VND0004,0,0.0225,2.25,Low
TXN0001227,POL001227,CUST01227,5105,VND0035,0,0.0276,2.76,Low
TXN0001228,POL001228,CUST01228,3375,VND0015,0,0.0111,1.11,Low
TXN0001229,POL001229,CUST01229,5707,VND0049,0,0.1038,10.38,Low
TXN0001230,POL001230,CUST01230,33307,VND0050,1,0.9646,96.46,Critical
TXN0001231,POL001231,CUST01231,3951,VND0028,0,0.0461,4.61,Low
TXN0001232,POL001232,CUST01232,2150,VND0024,0,0.0138,1.38,Low
TXN0001233,POL001233,CUST01233,4159,VND0023,0,0.0265,2.65,Low
TXN0001234,POL001234,CUST01234,1124,VND0031,0,0.0061,0.61,Low
TXN0001235,POL001235,CUST01235,3437,VND0046,0,0.0097,0.97,Low
TXN0001236,POL001236,CUST01236,14709,VND0033,1,0.8487,84.87,Critical
TXN0001237,POL001237,CUST01237,3984,VND0005,0,0.006,0.6,Low
TXN0001238,POL001238,CUST01238,3236,VND0010,0,0.0248,2.48,Low
TXN0001239,POL001239,CUST01239,4576,VND0032,0,0.035,3.5,Low
TXN0001240,POL001240,CUST01240,48499,VND0019,1,0.9778,97.78,Critical
TXN0001241,POL001241,CUST01241,2126,VND0024,0,0.0253,2.53,Low
TXN0001242,POL001242,CUST01242,1664,VND0021,0,0.0055,0.55,Low
TXN0001243,POL001243,CUST01243,4604,VND0030,0,0.0118,1.18,Low
TXN0001244,POL001244,CUST01244,19655,VND0012,1,0.9294,92.94,Critical
TXN0001245,POL001245,CUST01245,5321,VND0004,0,0.0212,2.12,Low
TXN0001246,POL001246,CUST01246,4542,VND0012,0,0.0206,2.06,Low
TXN0001247,POL001247,CUST01247,6466,VND0034,0,0.0049,0.49,Low
TXN0001248,POL001248,CUST01248,6317,VND0031,0,0.0204,2.04,Low
TXN0001249,POL001249,CUST01249,3644,VND0041,0,0.0193,1.93,Low
TXN0001250,POL001250,CUST01250,943,VND0006,0,0.0125,1.25,Low
TXN0001251,POL001251,CUST01251,22333,VND0008,1,0.948,94.8,Critical
TXN0001252,POL001252,CUST01252,31547,VND0007,1,0.9601,96.01,Critical
TXN0001253,POL001253,CUST01253,40576,VND0029,1,0.9762,97.62,Critical
TXN0001254,POL001254,CUST01254,5976,VND0029,0,0.0223,2.23,Low
TXN0001255,POL001255,CUST01255,16708,VND0008,1,0.9635,96.35,Critical
TXN0001256,POL001256,CUST01256,2450,VND0023,0,0.0033,0.33,Low
TXN0001257,POL001257,CUST01257,3442,VND0003,0,0.1088,10.88,Low
TXN0001258,POL001258,CUST01258,1526,VND0031,0,0.0162,1.62,Low
TXN0001259,POL001259,CUST01259,1412,VND0029,0,0.004,0.4,Low
TXN0001260,POL001260,CUST01260,2002,VND0002,0,0.0109,1.09,Low
TXN0001261,POL001261,CUST01261,16517,VND0005,1,0.845,84.5,Critical
TXN0001262,POL001262,CUST01262,2055,VND0036,0,0.0154,1.54,Low
TXN0001263,POL001263,CUST01263,1231,VND0045,0,0.003,0.3,Low
TXN0001264,POL001264,CUST01264,3240,VND0043,0,0.0034,0.34,Low
TXN0001265,POL001265,CUST01265,4440,VND0029,0,0.0061,0.61,Low
TXN0001266,POL001266,CUST01266,2416,VND0027,0,0.0195,1.95,Low
TXN0001267,POL001267,CUST01267,3828,VND0041,0,0.0111,1.11,Low
TXN0001268,POL001268,CUST01268,2044,VND0043,0,0.0098,0.98,Low
TXN0001269,POL001269,CUST01269,4986,VND0046,0,0.0136,1.36,Low
TXN0001270,POL001270,CUST01270,4609,VND0020,0,0.0172,1.72,Low
TXN0001271,POL001271,CUST01271,6728,VND0024,0,0.1758,17.58,Low
TXN0001272,POL001272,CUST01272,560,VND0004,0,0.0,0.0,Low
TXN0001273,POL001273,CUST01273,6001,VND0009,0,0.0902,9.02,Low
TXN0001274,POL001274,CUST01274,2514,VND0019,0,0.014,1.4,Low
TXN0001275,POL001275,CUST01275,11075,VND0041,1,0.9016,90.16,Critical
TXN0001276,POL001276,CUST01276,4890,VND0023,0,0.0373,3.73,Low
TXN0001277,POL001277,CUST01277,1367,VND0030,0,0.0107,1.07,Low
TXN0001278,POL001278,CUST01278,41790,VND0044,1,0.9345,93.45,Critical
TXN0001279,POL001279,CUST01279,6861,VND0024,0,0.1286,12.86,Low
TXN0001280,POL001280,CUST01280,1702,VND0017,0,0.0086,0.86,Low
TXN0001281,POL001281,CUST01281,3920,VND0037,0,0.0145,1.45,Low
TXN0001282,POL001282,CUST01282,1564,VND0016,0,0.0171,1.71,Low
TXN0001283,POL001283,CUST01283,1043,VND0020,0,0.009,0.9,Low
TXN0001284,POL001284,CUST01284,206,VND0045,0,0.0129,1.29,Low
TXN0001285,POL001285,CUST01285,309,VND0022,0,0.0324,3.24,Low
TXN0001286,POL001286,CUST01286,3421,VND0013,0,0.0027,0.27,Low
TXN0001287,POL001287,CUST01287,3151,VND0042,0,0.0444,4.44,Low
TXN0001288,POL001288,CUST01288,464,VND0033,0,0.0116,1.16,Low
TXN0001289,POL001289,CUST01289,2577,VND0039,0,0.0023,0.23,Low
TXN0001290,POL001290,CUST01290,2055,VND0017,0,0.019,1.9,Low
TXN0001291,POL001291,CUST01291,4084,VND0040,0,0.0135,1.35,Low
TXN0001292,POL001292,CUST01292,6964,VND0048,0,0.068,6.8,Low
TXN0001293,POL001293,CUST01293,4903,VND0009,0,0.0085,0.85,Low
TXN0001294,POL001294,CUST01294,6445,VND0010,0,0.0243,2.43,Low
TXN0001295,POL001295,CUST01295,1507,VND0029,0,0.0331,3.31,Low
TXN0001296,POL001296,CUST01296,1662,VND0037,0,0.0069,0.69,Low
TXN0001297,POL001297,CUST01297,19437,VND0001,1,0.7428,74.28,High
TXN0001298,POL001298,CUST01298,2308,VND0028,0,0.0258,2.58,Low
TXN0001299,POL001299,CUST01299,5971,VND0007,0,0.1082,10.82,Low
TXN0001300,POL001300,CUST01300,3353,VND0049,0,0.0113,1.13,Low
TXN0001301,POL001301,CUST01301,1565,VND0037,0,0.0149,1.49,Low
TXN0001302,POL001302,CUST01302,5942,VND0050,0,0.0178,1.78,Low
TXN0001303,POL001303,CUST01303,3943,VND0011,0,0.0192,1.92,Low
TXN0001304,POL001304,CUST01304,5657,VND0040,0,0.022,2.2,Low
TXN0001305,POL001305,CUST01305,3275,VND0020,0,0.0081,0.81,Low
TXN0001306,POL001306,CUST01306,1058,VND0006,0,0.0064,0.64,Low
TXN0001307,POL001307,CUST01307,4831,VND0025,0,0.0084,0.84,Low
TXN0001308,POL001308,CUST01308,1046,VND0024,0,0.0125,1.25,Low
TXN0001309,POL001309,CUST01309,40005,VND0026,1,0.9077,90.77,Critical
TXN0001310,POL001310,CUST01310,3033,VND0043,0,0.0048,0.48,Low
TXN0001311,POL001311,CUST01311,5582,VND0014,0,0.0115,1.15,Low
TXN0001312,POL001312,CUST01312,6116,VND0032,0,0.0121,1.21,Low
TXN0001313,POL001313,CUST01313,2970,VND0010,0,0.0216,2.16,Low
TXN0001314,POL001314,CUST01314,14658,VND0044,1,0.9346,93.46,Critical
TXN0001315,POL001315,CUST01315,45336,VND0023,1,0.9191,91.91,Critical
TXN0001316,POL001316,CUST01316,930,VND0040,0,0.0131,1.31,Low
TXN0001317,POL001317,CUST01317,6956,VND0014,0,0.0837,8.37,Low
TXN0001318,POL001318,CUST01318,44937,VND0016,1,0.9563,95.63,Critical
TXN0001319,POL001319,CUST01319,3264,VND0050,0,0.0102,1.02,Low
TXN0001320,POL001320,CUST01320,1258,VND0010,0,0.021,2.1,Low
TXN0001321,POL001321,CUST01321,2165,VND0029,0,0.0162,1.62,Low
TXN0001322,POL001322,CUST01322,4865,VND0017,0,0.0197,1.97,Low
TXN0001323,POL001323,CUST01323,46395,VND0020,1,0.9597,95.97,Critical
TXN0001324,POL001324,CUST01324,6431,VND0035,0,0.0719,7.19,Low
TXN0001325,POL001325,CUST01325,2972,VND0040,0,0.0037,0.37,Low
TXN0001326,POL001326,CUST01326,3292,VND0025,0,0.014,1.4,Low
TXN0001327,POL001327,CUST01327,1310,VND0032,0,0.0214,2.14,Low
TXN0001328,POL001328,CUST01328,764,VND0003,0,0.0027,0.27,Low
TXN0001329,POL001329,CUST01329,3177,VND0012,0,0.017,1.7,Low
TXN0001330,POL001330,CUST01330,4138,VND0038,0,0.0152,1.52,Low
TXN0001331,POL001331,CUST01331,909,VND0034,0,0.0023,0.23,Low
TXN0001332,POL001332,CUST01332,2977,VND0003,0,0.0209,2.09,Low
TXN0001333,POL001333,CUST01333,4562,VND0045,0,0.0132,1.32,Low
TXN0001334,POL001334,CUST01334,5714,VND0021,0,0.0277,2.77,Low
TXN0001335,POL001335,CUST01335,6581,VND0016,0,0.0262,2.62,Low
TXN0001336,POL001336,CUST01336,2514,VND0024,0,0.0153,1.53,Low
TXN0001337,POL001337,CUST01337,2863,VND0020,0,0.0155,1.55,Low
TXN0001338,POL001338,CUST01338,6149,VND0026,0,0.0086,0.86,Low
TXN0001339,POL001339,CUST01339,4914,VND0009,0,0.0121,1.21,Low
TXN0001340,POL001340,CUST01340,2061,VND0007,0,0.0156,1.56,Low
TXN0001341,POL001341,CUST01341,45091,VND0050,1,0.9649,96.49,Critical
TXN0001342,POL001342,CUST01342,1271,VND0038,0,0.0116,1.16,Low
TXN0001343,POL001343,CUST01343,3253,VND0019,0,0.0047,0.47,Low
TXN0001344,POL001344,CUST01344,2284,VND0043,0,0.017,1.7,Low
TXN0001345,POL001345,CUST01345,6949,VND0040,0,0.1413,14.13,Low
TXN0001346,POL001346,CUST01346,437,VND0035,0,0.0214,2.14,Low
TXN0001347,POL001347,CUST01347,6026,VND0037,0,0.011,1.1,Low
TXN0001348,POL001348,CUST01348,2112,VND0048,0,0.0202,2.02,Low
TXN0001349,POL001349,CUST01349,446,VND0042,0,0.0172,1.72,Low
TXN0001350,POL001350,CUST01350,41208,VND0013,1,0.985,98.5,Critical
TXN0001351,POL001351,CUST01351,4810,VND0037,0,0.0321,3.21,Low
TXN0001352,POL001352,CUST01352,1167,VND0009,0,0.0151,1.51,Low
TXN0001353,POL001353,CUST01353,460,VND0026,0,0.005,0.5,Low
TXN0001354,POL001354,CUST01354,957,VND0004,0,0.0299,2.99,Low
TXN0001355,POL001355,CUST01355,2980,VND0009,0,0.0069,0.69,Low
TXN0001356,POL001356,CUST01356,32003,VND0037,1,0.887,88.7,Critical
TXN0001357,POL001357,CUST01357,4980,VND0019,0,0.0216,2.16,Low
TXN0001358,POL001358,CUST01358,727,VND0009,0,0.0265,2.65,Low
TXN0001359,POL001359,CUST01359,5564,VND0049,0,0.109,10.9,Low
TXN0001360,POL001360,CUST01360,6147,VND0047,0,0.0467,4.67,Low
TXN0001361,POL001361,CUST01361,5074,VND0012,0,0.0115,1.15,Low
TXN0001362,POL001362,CUST01362,6619,VND0030,0,0.0352,3.52,Low
TXN0001363,POL001363,CUST01363,6586,VND0015,0,0.028,2.8,Low
TXN0001364,POL001364,CUST01364,15182,VND0041,1,0.8807,88.07,Critical
TXN0001365,POL001365,CUST01365,2525,VND0035,0,0.0291,2.91,Low
TXN0001366,POL001366,CUST01366,5368,VND0022,0,0.0731,7.31,Low
TXN0001367,POL001367,CUST01367,2509,VND0047,0,0.0191,1.91,Low
TXN0001368,POL001368,CUST01368,28455,VND0037,1,0.9785,97.85,Critical
TXN0001369,POL001369,CUST01369,5465,VND0008,0,0.0118,1.18,Low
TXN0001370,POL001370,CUST01370,6978,VND0023,0,0.0664,6.64,Low
TXN0001371,POL001371,CUST01371,39966,VND0042,1,0.9294,92.94,Critical
TXN0001372,POL001372,CUST01372,2565,VND0027,0,0.0153,1.53,Low
TXN0001373,POL001373,CUST01373,365,VND0005,0,0.0095,0.95,Low
TXN0001374,POL001374,CUST01374,2141,VND0039,0,0.0224,2.24,Low
TXN0001375,POL001375,CUST01375,2107,VND0025,0,0.0277,2.77,Low
TXN0001376,POL001376,CUST01376,47996,VND0012,1,0.958,95.8,Critical
TXN0001377,POL001377,CUST01377,3064,VND0041,0,0.0217,2.17,Low
TXN0001378,POL001378,CUST01378,6024,VND0045,0,0.0696,6.96,Low
TXN0001379,POL001379,CUST01379,5461,VND0030,0,0.0083,0.83,Low
TXN0001380,POL001380,CUST01380,5154,VND0036,0,0.0367,3.67,Low
TXN0001381,POL001381,CUST01381,235,VND0013,0,0.0262,2.62,Low
TXN0001382,POL001382,CUST01382,9634,VND0038,1,0.6492,64.92,High
TXN0001383,POL001383,CUST01383,5161,VND0046,0,0.029,2.9,Low
TXN0001384,POL001384,CUST01384,1863,VND0012,0,0.0086,0.86,Low
TXN0001385,POL001385,CUST01385,3088,VND0048,0,0.0615,6.15,Low
TXN0001386,POL001386,CUST01386,11874,VND0005,1,0.8482,84.82,Critical
TXN0001387,POL001387,CUST01387,5602,VND0023,0,0.0926,9.26,Low
TXN0001388,POL001388,CUST01388,6010,VND0004,0,0.0386,3.86,Low
TXN0001389,POL001389,CUST01389,3122,VND0023,0,0.0107,1.07,Low
